4	31	5
4	31	4
4	31	8
4	32	3
4	32	6
4	33	6
4	34	7
4	35	6
4	36	7
4	37	9
4	38	5
4	38	6
4	39	6
4	40	7
5	1	4
5	1	7
5	2	6
5	3	4
5	3	9
5	4	10
5	5	6
5	6	10
5	7	9
5	8	9
5	9	10
5	10	9
5	11	6
5	12	9
5	13	6
5	14	5
5	14	9
5	15	4
5	15	6
5	16	10
5	17	8
5	18	3
5	18	5
5	18	9
5	19	3
5	19	1
5	19	2
5	19	1
5	19	6
5	20	8
5	21	6
5	22	7
5	23	7
5	24	9
5	25	7
5	26	10
5	27	8
5	28	9
5	29	10
5	30	9
5	31	5
5	31	7
5	32	7
5	33	4
5	33	4
5	33	6
5	34	9
5	35	8
5	36	8
5	37	10
5	38	8
5	39	4
5	39	6
5	40	7
6	1	6
6	2	5
6	2	10
6	3	10
6	4	7
6	5	7
6	6	3
6	6	10
6	7	7
6	8	10
6	9	5
6	9	7
6	10	8
6	11	10
6	12	9
6	13	10
6	14	7
6	15	4
6	15	8
6	16	8
6	17	5
6	17	6
6	18	10
6	19	4
6	19	9
6	20	8
6	21	10
6	22	7
6	23	10
6	24	10
6	25	10
6	26	9
6	27	5
6	27	10
6	28	4
6	28	9
6	29	4
6	29	4
6	29	6
6	30	10
6	31	3
6	31	8
6	32	10
6	33	4
6	33	4
6	33	10
6	34	6
6	35	5
6	35	9
6	36	6
6	37	10
6	38	5
6	38	7
6	39	10
6	40	4
6	40	9
7	1	10
7	2	6
7	3	5
7	3	5
7	3	2
7	3	1
7	3	4
7	3	3
7	3	9
7	4	8
7	5	8
7	6	4
7	6	10
7	7	6
7	8	6
7	9	4
7	9	2
7	9	9
7	10	10
7	11	9
7	12	9
7	13	10
7	14	9
7	15	7
7	16	10
7	17	8
7	18	5
7	18	6
7	19	7
7	20	3
7	20	3
7	20	1
7	20	6
7	21	4
7	21	7
7	22	3
7	22	4
7	22	10
7	23	4
7	23	4
7	23	5
7	23	9
7	24	10
7	25	10
7	26	3
7	26	3
7	26	7
7	27	6
7	28	10
7	29	7
7	30	4
7	30	6
7	31	3
7	31	7
7	32	3
7	32	2
7	32	3
7	32	4
7	32	8
7	33	5
7	33	4
7	33	1
7	33	8
7	34	5
7	34	3
7	34	4
7	34	3
7	34	3
7	34	7
7	35	7
7	36	5
7	36	8
7	37	10
7	38	9
7	39	6
7	40	5
7	40	1
7	40	4
7	40	8
8	1	3
8	1	1
8	1	1
8	1	10
8	2	5
8	2	10
8	3	7
8	4	4
8	4	10
8	5	6
8	6	9
8	7	4
8	7	8
8	8	6
8	9	3
8	9	1
8	9	5
8	9	9
8	10	10
8	11	4
8	11	6
8	12	8
8	13	8
8	14	8
8	15	5
8	15	9
8	16	7
8	17	5
8	17	5
8	17	9
8	18	8
8	19	5
8	19	9
8	20	5
8	20	9
8	21	4
8	21	6
8	22	7
8	23	6
8	24	3
8	24	8
8	25	9
8	26	3
8	26	9
8	27	6
8	28	9
8	29	8
8	30	8
8	31	7
8	32	7
8	33	10
8	34	8
8	35	7
8	36	4
8	36	9
8	37	10
8	38	8
8	39	4
8	39	8
8	40	3
8	40	1
8	40	10
9	1	9
9	2	7
9	3	5
9	3	10
9	4	3
9	4	7
9	5	9
9	6	6
9	7	9
9	8	7
9	9	8
9	10	10
9	11	4
9	11	6
9	12	4
9	12	3
9	12	10
9	13	10
9	14	5
9	14	1
9	14	5
9	14	5
9	14	8
9	15	10
9	16	6
9	17	3
9	17	4
9	17	4
9	17	8
9	18	7
9	19	6
9	20	3
9	20	7
9	21	4
9	21	3
9	21	10
9	22	10
9	23	5
9	23	2
9	23	5
9	23	10
9	24	4
9	24	2
9	24	4
9	24	4
9	24	2
9	24	4
9	24	3
9	24	3
9	24	7
9	25	7
9	26	8
9	27	5
9	27	4
9	27	1
9	27	4
9	27	2
9	27	10
9	28	8
9	29	10
9	30	4
9	30	3
9	30	3
9	30	7
9	31	8
9	32	6
9	33	5
9	33	1
9	33	7
9	34	8
9	35	6
9	36	4
9	36	7
9	37	7
9	38	4
9	38	9
9	39	10
9	40	7
10	1	7
10	2	10
10	3	3
10	3	2
10	3	9
10	4	7
10	5	7
10	6	6
10	7	4
10	7	8
10	8	6
10	9	9
10	10	9
10	11	8
10	12	8
10	13	3
10	13	1
10	13	3
10	13	8
10	14	6
10	15	5
10	15	7
10	16	9
10	17	5
10	17	4
10	17	3
10	17	1
10	17	9
10	18	10
10	19	10
10	20	7
10	21	10
10	22	3
10	22	1
10	22	5
10	22	4
10	22	1
10	22	8
10	23	4
10	23	10
10	24	3
10	24	3
10	24	5
10	24	3
10	24	3
10	24	9
10	25	3
10	25	4
10	25	10
10	26	4
10	26	10
10	27	10
10	28	8
10	29	4
10	29	6
10	30	5
10	30	1
10	30	2
10	30	2
10	30	7
10	31	3
10	31	7
10	32	7
10	33	8
10	34	10
10	35	3
10	35	10
10	36	3
10	36	2
10	36	3
10	36	5
10	36	6
10	37	7
10	38	8
10	39	3
10	39	5
10	39	6
10	40	9
11	1	8
11	2	4
11	2	9
11	3	3
11	3	4
11	3	4
11	3	1
11	3	7
11	4	7
11	5	7
11	6	5
11	6	4
11	6	1
11	6	7
11	7	10
11	8	7
11	9	7
11	10	10
11	11	3
11	11	8
11	12	6
11	13	6
11	14	4
11	14	3
11	14	7
11	15	4
11	15	1
11	15	1
11	15	3
11	15	5
11	15	9
11	16	6
11	17	7
11	18	10
11	19	8
11	20	6
11	21	3
11	21	8
11	22	8
11	23	5
11	23	5
11	23	2
11	23	4
11	23	4
11	23	4
11	23	6
11	24	9
11	25	4
11	25	2
11	25	2
11	25	5
11	25	3
11	25	6
11	26	9
11	27	7
11	28	7
11	29	7
11	30	5
11	30	9
11	31	7
11	32	3
11	32	10
11	33	5
11	33	1
11	33	5
11	33	7
11	34	7
11	35	8
11	36	9
11	37	6
11	38	6
11	39	7
11	40	6
12	1	9
12	2	7
12	3	9
12	4	6
12	5	4
12	5	8
12	6	5
12	6	7
12	7	4
12	7	2
12	7	7
12	8	8
12	9	7
12	10	9
12	11	4
12	11	4
12	11	2
12	11	7
12	12	3
12	12	3
12	12	8
12	13	3
12	13	9
12	14	3
12	14	6
12	15	3
12	15	4
12	15	9
12	16	8
12	17	9
12	18	7
12	19	7
12	20	3
12	20	9
12	21	7
12	22	6
12	23	10
12	24	4
12	24	4
12	24	9
12	25	4
12	25	2
12	25	2
12	25	4
12	25	1
12	25	2
12	25	6
12	26	10
12	27	6
12	28	5
12	28	2
12	28	4
12	28	10
12	29	4
12	29	5
12	29	10
12	30	10
12	31	6
12	32	5
12	32	7
12	33	8
12	34	9
12	35	8
12	36	10
12	37	9
12	38	5
12	38	2
12	38	6
12	39	7
12	40	5
12	40	1
12	40	2
12	40	6
13	1	6
13	2	6
13	3	10
13	4	6
13	5	6
13	6	7
13	7	9
13	8	6
13	9	7
13	10	10
13	11	10
13	12	9
13	13	9
13	14	5
13	14	10
13	15	4
13	15	4
13	15	3
13	15	4
13	15	4
13	15	3
13	15	7
13	16	9
13	17	5
13	17	10
13	18	10
13	19	7
13	20	4
13	20	2
13	20	4
13	20	2
13	20	2
13	20	7
13	21	6
13	22	10
13	23	9
13	24	3
13	24	10
13	25	6
13	26	4
13	26	1
13	26	6
13	27	9
13	28	9
13	29	5
13	29	7
13	30	4
13	30	10
13	31	10
13	32	9
13	33	5
13	33	9
13	34	3
13	34	4
13	34	1
13	34	4
13	34	7
13	35	7
13	36	4
13	36	6
13	37	8
13	38	10
13	39	9
13	40	5
13	40	4
13	40	3
13	40	3
13	40	6
14	1	9
14	2	6
14	3	4
14	3	4
14	3	2
14	3	8
14	4	3
14	4	4
14	4	1
14	4	6
14	5	10
14	6	5
14	6	3
14	6	7
14	7	7
14	8	6
14	9	10
14	10	10
14	11	4
14	11	6
14	12	3
14	12	6
14	13	6
14	14	4
14	14	6
14	15	6
14	16	10
14	17	6
14	18	3
14	18	9
14	19	6
14	20	5
14	20	8
14	21	8
14	22	5
14	22	4
14	22	10
14	23	4
14	23	3
14	23	7
14	24	5
14	24	10
14	25	5
14	25	7
14	26	3
14	26	7
14	27	4
14	27	1
14	27	2
14	27	7
14	28	6
14	29	9
14	30	7
14	31	6
14	32	6
14	33	9
14	34	4
14	34	8
14	35	9
14	36	10
14	37	7
14	38	7
14	39	4
14	39	6
14	40	7
15	1	5
15	1	10
15	2	6
15	3	7
15	4	8
15	5	3
15	5	7
15	6	3
15	6	10
15	7	4
15	7	1
15	7	7
15	8	7
15	9	8
15	10	7
15	11	4
15	11	7
15	12	4
15	12	3
15	12	7
15	13	5
15	13	1
15	13	2
15	13	9
15	14	4
15	14	6
15	15	8
15	16	5
15	16	2
15	16	4
15	16	2
15	16	3
15	16	1
15	16	2
15	16	8
15	17	4
15	17	4
15	17	8
15	18	9
15	19	7
15	20	6
15	21	3
15	21	10
15	22	8
15	23	4
15	23	4
15	23	4
15	23	3
15	23	8
15	24	7
15	25	4
15	25	9
15	26	9
15	27	8
15	28	5
15	28	9
15	29	6
15	30	3
15	30	1
15	30	9
15	31	6
15	32	3
15	32	7
15	33	5
15	33	3
15	33	6
15	34	3
15	34	5
15	34	9
15	35	7
15	36	5
15	36	6
15	37	8
15	38	5
15	38	4
15	38	7
15	39	5
15	39	4
15	39	3
15	39	5
15	39	8
15	40	3
15	40	2
15	40	3
15	40	6
16	1	8
16	2	10
16	3	6
16	4	5
16	4	7
16	5	6
16	6	6
16	7	9
16	8	4
16	8	3
16	8	7
16	9	9
16	10	9
16	11	8
16	12	5
16	12	6
16	13	5
16	13	8
16	14	7
16	15	7
16	16	8
16	17	9
16	18	5
16	18	1
16	18	9
16	19	3
16	19	8
16	20	6
16	21	6
16	22	4
16	22	7
16	23	6
16	24	6
16	25	8
16	26	9
16	27	10
16	28	10
16	29	7
16	30	5
16	30	9
16	31	10
16	32	6
16	33	6
16	34	3
16	34	10
16	35	4
16	35	6
16	36	4
16	36	10
16	37	10
16	38	6
16	39	8
16	40	9
17	1	7
17	2	4
17	2	6
17	3	7
17	4	7
17	5	5
17	5	7
17	6	9
17	7	6
17	8	9
17	9	4
17	9	3
17	9	9
17	10	10
17	11	6
17	12	3
17	12	1
17	12	7
17	13	10
17	14	9
17	15	10
17	16	5
17	16	7
17	17	6
17	18	6
17	19	3
17	19	3
17	19	8
17	20	8
17	21	4
17	21	7
17	22	10
17	23	9
17	24	3
17	24	5
17	24	8
17	25	4
17	25	8
17	26	9
17	27	9
17	28	5
17	28	3
17	28	7
17	29	4
17	29	5
17	29	2
17	29	9
17	30	5
17	30	5
17	30	5
17	30	2
17	30	9
17	31	3
17	31	1
17	31	1
17	31	7
17	32	4
17	32	7
17	33	9
17	34	3
17	34	7
17	35	8
17	36	4
17	36	3
17	36	6
17	37	7
17	38	4
17	38	9
17	39	4
17	39	8
17	40	9
18	1	4
18	1	8
18	2	8
18	3	7
18	4	5
18	4	6
18	5	7
18	6	6
18	7	8
18	8	7
18	9	7
18	10	10
18	11	5
18	11	3
18	11	9
18	12	4
18	12	8
18	13	8
18	14	3
18	14	9
18	15	8
18	16	4
18	16	7
18	17	6
18	18	8
18	19	5
18	19	9
18	20	5
18	20	4
18	20	7
18	21	9
18	22	10
18	23	10
18	24	8
18	25	4
18	25	8
18	26	3
18	26	5
18	26	7
18	27	5
18	27	9
18	28	8
18	29	5
18	29	7
18	30	7
18	31	10
18	32	4
18	32	5
18	32	10
18	33	7
18	34	9
18	35	4
18	35	4
18	35	1
18	35	1
18	35	7
18	36	5
18	36	4
18	36	4
18	36	5
18	36	7
18	37	9
18	38	3
18	38	5
18	38	7
18	39	4
18	39	3
18	39	4
18	39	3
18	39	10
18	40	4
18	40	4
18	40	2
18	40	6
19	1	4
19	1	6
19	2	10
19	3	8
19	4	9
19	5	8
19	6	3
19	6	1
19	6	1
19	6	1
19	6	9
19	7	7
19	8	6
19	9	4
19	9	3
19	9	10
19	10	3
19	10	8
19	11	7
19	12	6
19	13	8
19	14	7
19	15	8
19	16	8
19	17	9
19	18	3
19	18	1
19	18	8
19	19	8
19	20	5
19	20	10
19	21	9
19	22	8
19	23	6
19	24	5
19	24	6
19	25	8
19	26	9
19	27	9
19	28	5
19	28	1
19	28	7
19	29	6
19	30	6
19	31	3
19	31	9
19	32	7
19	33	5
19	33	2
19	33	9
19	34	8
19	35	7
19	36	10
19	37	7
19	38	5
19	38	5
19	38	4
19	38	7
19	39	10
19	40	7
20	1	8
20	2	10
20	3	5
20	3	1
20	3	4
20	3	2
20	3	9
20	4	9
20	5	10
20	6	10
20	7	10
20	8	3
20	8	2
20	8	7
20	9	3
20	9	10
20	10	3
20	10	10
20	11	3
20	11	10
20	12	8
20	13	4
20	13	8
20	14	4
20	14	5
20	14	10
20	15	4
20	15	7
20	16	4
20	16	8
20	17	10
20	18	6
20	19	4
20	19	8
20	20	5
20	20	1
20	20	9
20	21	7
20	22	3
20	22	9
20	23	7
20	24	6
20	25	3
20	25	8
20	26	7
20	27	7
20	28	6
20	29	5
20	29	2
20	29	6
20	30	8
20	31	8
20	32	4
20	32	8
20	33	8
20	34	5
20	34	7
20	35	9
20	36	6
20	37	8
20	38	10
20	39	8
20	40	4
20	40	10
21	1	7
21	2	7
21	3	6
21	4	10
21	5	8
21	6	10
21	7	3
21	7	4
21	7	1
21	7	4
21	7	3
21	7	10
21	8	5
21	8	10
21	9	5
21	9	6
21	10	3
21	10	6
21	11	8
21	12	6
21	13	7
21	14	9
21	15	4
21	15	7
21	16	4
21	16	6
21	17	6
21	18	7
21	19	4
21	19	5
21	19	9
21	20	5
21	20	7
21	21	3
21	21	9
21	22	8
21	23	7
21	24	7
21	25	6
21	26	9
21	27	9
21	28	7
21	29	4
21	29	2
21	29	2
21	29	2
21	29	9
21	30	8
21	31	7
21	32	8
21	33	5
21	33	8
21	34	5
21	34	8
21	35	3
21	35	7
21	36	6
21	37	7
21	38	3
21	38	9
21	39	8
21	40	5
21	40	1
21	40	9
22	1	8
22	2	6
22	3	6
22	4	8
22	5	6
22	6	8
22	7	5
22	7	5
22	7	5
22	7	4
22	7	4
22	7	6
22	8	9
22	9	7
22	10	7
22	11	3
22	11	7
22	12	7
22	13	3
22	13	3
22	13	4
22	13	1
22	13	5
22	13	3
22	13	10
22	14	3
22	14	5
22	14	7
22	15	7
22	16	10
22	17	3
22	17	9
22	18	9
22	19	10
22	20	3
22	20	6
22	21	3
22	21	7
22	22	7
22	23	10
22	24	9
22	25	8
22	26	10
22	27	10
22	28	7
22	29	3
22	29	9
22	30	8
22	31	4
22	31	10
22	32	10
22	33	7
22	34	8
22	35	4
22	35	10
22	36	3
22	36	3
22	36	10
22	37	8
22	38	6
22	39	8
22	40	10
23	1	5
23	1	2
23	1	3
23	1	7
23	2	7
23	3	7
23	4	3
23	4	2
23	4	7
23	5	4
23	5	10
23	6	5
23	6	9
23	7	10
23	8	8
23	9	4
23	9	9
23	10	6
23	11	4
23	11	9
23	12	7
23	13	8
23	14	6
23	15	10
23	16	6
23	17	7
23	18	10
23	19	8
23	20	7
23	21	7
23	22	4
23	22	3
23	22	2
23	22	5
23	22	6
23	23	3
23	23	9
23	24	9
23	25	9
23	26	4
23	26	2
23	26	2
23	26	8
23	27	10
23	28	9
23	29	5
23	29	7
23	30	9
23	31	9
23	32	9
23	33	7
23	34	5
23	34	2
23	34	9
23	35	10
23	36	6
23	37	7
23	38	4
23	38	9
23	39	3
23	39	3
23	39	10
23	40	4
23	40	4
23	40	7
24	1	7
24	2	8
24	3	3
24	3	6
24	4	3
24	4	2
24	4	2
24	4	9
24	5	9
24	6	7
24	7	6
24	8	7
24	9	9
24	10	9
24	11	4
24	11	9
24	12	9
24	13	4
24	13	10
24	14	4
24	14	2
24	14	5
24	14	7
24	15	7
24	16	8
24	17	9
24	18	7
24	19	5
24	19	10
24	20	10
24	21	3
24	21	2
24	21	3
24	21	2
24	21	9
24	22	5
24	22	2
24	22	6
24	23	4
24	23	9
24	24	7
24	25	10
24	26	10
24	27	9
24	28	4
24	28	6
24	29	9
24	30	5
24	30	3
24	30	2
24	30	1
24	30	10
24	31	9
24	32	5
24	32	5
24	32	9
24	33	8
24	34	8
24	35	7
24	36	7
24	37	9
24	38	5
24	38	10
24	39	5
24	39	5
24	39	10
24	40	8
25	1	4
25	1	3
25	1	9
25	2	7
25	3	8
25	4	5
25	4	7
25	5	10
25	6	9
25	7	3
25	7	10
25	8	7
25	9	8
25	10	6
25	11	4
25	11	10
25	12	6
25	13	8
25	14	9
25	15	10
25	16	5
25	16	1
25	16	4
25	16	4
25	16	2
25	16	4
25	16	8
25	17	9
25	18	10
25	19	8
25	20	7
25	21	8
25	22	8
25	23	7
25	24	4
25	24	10
25	25	8
25	26	6
25	27	9
25	28	9
25	29	7
25	30	9
25	31	7
25	32	3
25	32	7
25	33	4
25	33	2
25	33	3
25	33	4
25	33	6
25	34	3
25	34	4
25	34	6
25	35	5
25	35	2
25	35	1
25	35	10
25	36	6
25	37	3
25	37	7
25	38	7
25	39	3
25	39	7
25	40	9
26	1	5
26	1	8
26	2	8
26	3	5
26	3	5
26	3	4
26	3	4
26	3	6
26	4	10
26	5	7
26	6	4
26	6	4
26	6	9
26	7	5
26	7	9
26	8	9
26	9	5
26	9	3
26	9	10
26	10	4
26	10	4
26	10	5
26	10	9
26	11	6
26	12	8
26	13	6
26	14	6
26	15	9
26	16	6
26	17	7
26	18	5
26	18	10
26	19	8
26	20	6
26	21	6
26	22	8
26	23	4
26	23	10
26	24	3
26	24	8
26	25	5
26	25	3
26	25	4
26	25	6
26	26	10
26	27	8
26	28	3
26	28	8
26	29	3
26	29	6
26	30	9
26	31	4
26	31	10
26	32	9
26	33	10
26	34	3
26	34	1
26	34	6
26	35	4
26	35	3
26	35	7
26	36	3
26	36	7
26	37	10
26	38	3
26	38	5
26	38	4
26	38	6
26	39	3
26	39	4
26	39	4
26	39	5
26	39	5
26	39	10
26	40	5
26	40	10
27	1	6
27	2	8
27	3	5
27	3	5
27	3	10
27	4	9
27	5	4
27	5	7
27	6	3
27	6	1
27	6	5
27	6	10
27	7	7
27	8	8
27	9	5
27	9	3
27	9	6
27	10	10
27	11	4
27	11	8
27	12	7
27	13	10
27	14	8
27	15	3
27	15	1
27	15	3
27	15	10
27	16	9
27	17	5
27	17	2
27	17	8
27	18	3
27	18	7
27	19	8
27	20	6
27	21	10
27	22	3
27	22	2
27	22	9
27	23	7
27	24	10
27	25	9
27	26	4
27	26	8
27	27	9
27	28	9
27	29	7
27	30	3
27	30	8
27	31	10
27	32	3
27	32	5
27	32	6
27	33	10
27	34	9
27	35	8
27	36	3
27	36	4
27	36	9
27	37	9
27	38	5
27	38	1
27	38	4
27	38	10
27	39	4
27	39	4
27	39	10
27	40	4
27	40	9
28	1	5
28	1	9
28	2	10
28	3	4
28	3	10
28	4	7
28	5	10
28	6	10
28	7	4
28	7	2
28	7	8
28	8	6
28	9	8
28	10	7
28	11	3
28	11	7
28	12	4
28	12	8
28	13	3
28	13	7
28	14	7
28	15	8
28	16	4
28	16	10
28	17	3
28	17	7
28	18	7
28	19	6
28	20	10
28	21	9
28	22	6
28	23	6
28	24	5
28	24	6
28	25	3
28	25	1
28	25	5
28	25	7
28	26	5
28	26	10
28	27	5
28	27	3
28	27	10
28	28	6
28	29	9
28	30	9
28	31	10
28	32	8
28	33	6
28	34	6
28	35	8
28	36	9
28	37	4
28	37	6
28	38	7
28	39	3
28	39	10
28	40	9
29	1	3
29	1	1
29	1	3
29	1	4
29	1	10
29	2	10
29	3	4
29	3	7
29	4	4
29	4	9
29	5	7
29	6	7
29	7	8
29	8	4
29	8	2
29	8	7
29	9	5
29	9	4
29	9	4
29	9	4
29	9	5
29	9	2
29	9	4
29	9	5
29	9	6
29	10	5
29	10	6
29	11	3
29	11	1
29	11	1
29	11	2
29	11	9
29	12	4
29	12	9
29	13	7
29	14	10
29	15	10
29	16	9
29	17	5
29	17	10
29	18	6
29	19	4
29	19	2
29	19	8
29	20	5
29	20	5
29	20	6
29	21	6
29	22	4
29	22	1
29	22	3
29	22	3
29	22	6
29	23	8
29	24	4
29	24	7
29	25	6
29	26	5
29	26	10
29	27	10
29	28	10
29	29	8
29	30	6
29	31	5
29	31	6
29	32	4
29	32	7
29	33	7
29	34	7
29	35	10
29	36	9
29	37	6
29	38	8
29	39	9
29	40	9
30	1	5
30	1	3
30	1	4
30	1	6
30	2	5
30	2	6
30	3	3
30	3	4
30	3	8
30	4	8
30	5	5
30	5	8
30	6	8
30	7	7
30	8	9
30	9	8
30	10	9
30	11	5
30	11	8
30	12	10
30	13	8
30	14	8
30	15	7
30	16	5
30	16	2
30	16	9
30	17	4
30	17	6
30	18	5
30	18	6
30	19	8
30	20	6
30	21	5
30	21	6
30	22	9
30	23	7
30	24	4
30	24	5
30	24	8
30	25	6
30	26	8
30	27	4
30	27	10
30	28	8
30	29	4
30	29	9
30	30	4
30	30	8
30	31	3
30	31	2
30	31	10
30	32	4
30	32	6
30	33	4
30	33	9
30	34	6
30	35	8
30	36	9
30	37	9
30	38	10
30	39	6
30	40	9
